brand,product,username,rating,tanggal,review
HMNS,Essence of the Sun,K***a,5,Lebih dari 1 tahun lalu,"I've been using hmns since day one, and I can't stop loving it"
HMNS,Essence of the Sun,Oei,5,Lebih dari 1 tahun lalu,"sempet barang dateng dlm kondisi pecah isinya abis , untung saat chat ke hmns langsung di respon dan di ganti baru. kurang lebih 3 hari . thanks 🙏"
HMNS,Essence of the Sun,Ahmad,5,Lebih dari 1 tahun lalu,"pertama dtg bocor, tapi respon admin cepet dan tanggap bgt.. sehari langsung sampai lagi.. klo bisa kasih 10 bintang, ku kasih semua.. wanginya emg gak diragukan lagii.. suka bgt, manis tapi gak bikin eneg"
HMNS,Essence of the Sun,T***i,5,Lebih dari 1 tahun lalu,"Packing sangat aman, pengiriman cepat, so far produk aman, botol aman, spray aman. Sebelum beli full size, kemarin beli starter pack dulu dan ternyata sukanya sama EoS. Semoga makin lama makin enak wanginyaa"
HMNS,Essence of the Sun,E***a,5,Lebih dari 1 tahun lalu,sempet kecewa soalnya barang yg diterima hanya botol kosong rusak padahal kemasan rapi (ga mau menuduh yah ksalahan dr tim packing atau dr ekspedisi ada yg nakal) cuma bayangin aja klo seandainya itu buat kado yah jd malu 🙄 jadi tlng tingkatkan lg qc nya. untung dikirim ulang jadi pelajaran harus aware sll video unboxing jg. kl buat produk aq suka wangi nya soalnya soft sama packing jg bagus
HMNS,Essence of the Sun,A***t,5,Lebih dari 1 tahun lalu,overall oke sesuai sama notes yg ada di deskripsi packaging + botol mantap
HMNS,Essence of the Sun,wawan,5,Lebih dari 1 tahun lalu,"barang sesuai deskripsi, cepat sampai, admin nya sangat responsif 👍"
HMNS,Essence of the Sun,O***h,5,Lebih dari 1 tahun lalu,"Mendarat dengan sempurna Dan udah dipake 3 hari Wanginya awet banget dan bikin fresh Baunya bukan yg type sweet fruity gitu Tapi ini yg paling enak menurutku drpd yg lain Btw semprotnya kebaju ya biar tahan lama, kalau ke kulit cepet ilangnya"
HMNS,Essence of the Sun,sall,5,Lebih dari 1 tahun lalu,"Packing Rapih, pengiriman cepat, Wanginya lembut gak nusuk dihidung, cocok buat aktivitas dalam ruangan"
HMNS,Essence of the Sun,Gabriele,5,Lebih dari 1 tahun lalu,"aku kasih bintang 5 krn paketnya nyampe cepet dan barang aman. untuk wanginya, dominan vanila (ga kenceng) dgn hint pepper. agak sdkt berbeda dr harapan (pengennya wangi floral kenceng tp agak manis fresh gitu)"
HMNS,Essence of the Sun,i***e,5,Lebih dari 1 tahun lalu,"beli pas promo free 1 unpatched vial size + 1 random vial size. uda beberapa kali beli EoS, karna emang uda jadi signature scent. buat pindah tuh susah hehe"
HMNS,Essence of the Sun,M***h,5,Lebih dari 1 tahun lalu,"diawali dengan membeli starter pack, akhirnya memutuskan untuk membeli varian ini karena memang lebih cocok dipake siang hari. paketnya tiba dengan aman dan semua lengkap serta berfungsi dengan baik. terima kasih, HMNS."
HMNS,Essence of the Sun,A***f,5,Lebih dari 1 tahun lalu,"Respon cepat, komunikatif & barang berkualitas. Packing rapi, wangi enak & ada bonus yg bermanfaat 👍🏼"
HMNS,Essence of the Sun,E***i,5,Lebih dari 1 tahun lalu,"Purchase kedua aku di hmns! Pertama farhampton, skarang eos mw jadi anak sunshine 🤩 wanginya aku bgtt, soft manis tp gak giung. udh gitu dapet totebag jugaa LAFF MINNN 🥺⚘️"
HMNS,Essence of the Sun,Dimas,5,Lebih dari 1 tahun lalu,"mantapp wanginyaa tidak terlalu menyengat, cocok untuk beraktifitas siang hari.. tutup botolnya ada magnet mantap ga takud tumpah"
HMNS,Essence of the Sun,Alfiatul,5,Lebih dari 1 tahun lalu,"nyampe dengan selamat Alhamdulillah... cepet banget dong 2 hari nyampe, wish list dari tahun kemaren baru kesampaian wkwkw its ok... syukaa sama wangi nyaa manis seger tapi masiih kalem"
HMNS,Essence of the Sun,Nadya,5,Lebih dari 1 tahun lalu,"Setelah sekian purnama, alhamdulillah kesampean juga beli hmns 😭✊ udah belinya nekat blind buy langsung full size pulak wkwkwk. Awalnya pas sniff dari botolnya kayak wanginya kok kembang banget ya, eh setelah di semprot barulah kecium ohhh ini toh wangi yang dibilang orang orang 😭💕 vanilla creamy yang vibesnya beda dari yang lain, i really love it a lot!, The more i smell it the more i like it and like everytime i wake up in the morning, i really looking forward to spray it"
HMNS,Essence of the Sun,A***a,5,Lebih dari 1 tahun lalu,"pesen jumat sore ke Kendari, hari senin siang udh nyampe. mantap. packaging oke, aman, rapi. semoga sesuai sama selera gw ya.."
HMNS,Essence of the Sun,Fahmi,5,Lebih dari 1 tahun lalu,"Paketnya sampai dengan selamat ketangan yg ultah, terima kasih ya Hmns"
HMNS,Essence of the Sun,R***h,5,Lebih dari 1 tahun lalu,"Wangi nya strong tp seger ga bikin enek, packing mantabs"
HMNS,Essence of the Sun,Nanang,5,Lebih dari 1 tahun lalu,wanginya manis enak. pas prtama semprot mirip parfum mantanku :'
HMNS,Essence of the Sun,Dedy,5,Lebih dari 1 tahun lalu,Packingan rapi penjual ramah Pokonya recomendit lah
HMNS,Essence of the Sun,Zainal,5,Lebih dari 1 tahun lalu,"Untuk parfum harga segini mantap banget sih, wanginya enak & packagingnya juga bagus"
HMNS,Essence of the Sun,P***i,5,Lebih dari 1 tahun lalu,"wanginya sweeet dan creamy banget.. aku kira ga bakal se creamy ini, ternyata notes vanilla nya lumayan kerasa. packaging oke banget dan rapi. pengiriman cepat. semoga makin sukses!!"
HMNS,Essence of the Sun,A***i,5,Lebih dari 1 tahun lalu,pengiriman agak lama karena bertepatan dgn hari sabtu ahad tp ketika datang terbayarkan semua. enak bgt wanginya
HMNS,Essence of the Sun,Hisbullah,5,Lebih dari 1 tahun lalu,"Suka baunya, kayak body lotion vasel*ne :) + vanila"
HMNS,Essence of the Sun,k***e,5,Lebih dari 1 tahun lalu,Wanginya enak bangettt. terus juga packagingnya cantikk banget. Thank you hmns!
HMNS,Essence of the Sun,Uly,5,Lebih dari 1 tahun lalu,"Awalnya kecewa karna pas nyampe tujuan, botol parfumnya terbuka & habis terserap boxnya. Trus ngajuin komplain & direspon dengan sangat baik. Barang dikirim lagi tanpa perlu mengembalikan yg udah diterima. Prosesnya cepat, barang mendarat lagi dengan selamat. Aromanya gausah ditanya lagi, mantull. Makasih hmns !"
HMNS,Essence of the Sun,D***n,5,Lebih dari 1 tahun lalu,fav bgt eoss💕💕 packing as always super amannn wanginyaaaa terbaikkk fav perfumeeee pokoke🤗 sehat dan sukses selaluuu hmns teamssss🙏🙏🙏
HMNS,Essence of the Sun,Fathu,5,Lebih dari 1 tahun lalu,"Pertama kali cobain hmns. Pacakgingnya mewah, sprayernya juga berfungsi. Untuk aromanya cenderung manis. Baru coba semprot sedikit baunya cukup strong."
HMNS,Essence of the Sun,R***D,5,Lebih dari 1 tahun lalu,"Recommended seller, admin nya ramah sekali. barang sampai dengan lancar, packing rapih dan aman"
HMNS,Essence of the Sun,Destina,5,Lebih dari 1 tahun lalu,"wanginya segeerr, manis, dan ga bikin pusing packagingnya bagus rapi dan aman banget.. terima kasih"
HMNS,Essence of the Sun,P***a,5,Lebih dari 1 tahun lalu,Produk baik............ dan sesuai deskripsi.......... harga produk baik........ kualitas produk baik........... Proses dan pengiriman cepat...........
HMNS,Essence of the Sun,A***a,5,Lebih dari 1 tahun lalu,"Sdh beli ke 2x nya. Suka dg baunya tdk menyengat. Dpt FOC juga disinfectant spray 1, thanks."
HMNS,Essence of the Sun,Galuh,5,Lebih dari 1 tahun lalu,"Packaging nya serius banget, bener-bener kayak beli parfum luar, botolnya bagus, tutupnya pake magnet, very exclusive, wanginya unik, lumayan tahan lama dibandingkan merk lokal sejenis, admin ramah dan responsif. Memuaskan sekali, will definitely repurchase, mungkin varian lainnya. Thank you for excellent shopping experience!"
HMNS,Essence of the Sun,A***d,5,Lebih dari 1 tahun lalu,Packaging : Dikasih bubble wrap lebih oke kali ya Sisanya top notch
HMNS,Essence of the Sun,A***s,5,Lebih dari 1 tahun lalu,wanginya enak. tp entah kenapa kurang awet aja di saya.
HMNS,Essence of the Sun,Glnt,5,Lebih dari 1 tahun lalu,"Very happy with the smell! If you’re afraid buying the whole bottle, try the perfume out on the starter pack. Used the atomizer to bring it on my daily journeys. This is the one for me on HMNS’ perfume line. Very clean, a bit sweet, and works for daily occasions. Thank you seller!"
HMNS,Essence of the Sun,Herry,5,Lebih dari 1 tahun lalu,"baunya tuh warbiasaaaaa... for me, kesan pertama floral, lanjut dengan manis vanila & tonka bean + kombinasi floral + solar acordnya... daya tahan, 8jam-an... coba spray sore, besok pagi masih harum di spot yang di semprotkan (sampai sekitar 12-jam) awal semprot emang terasa gourmand banget, tapi ke 2 ke 3, dst nya jadi turun/malah jadi cocok di hidung... the best lah pokoknya, pengen coba semua produknya... diskon dong @HMNS Perfume 🤣🤣🤣"
HMNS,Essence of the Sun,A***i,5,Lebih dari 1 tahun lalu,"pengiriman cepet banget, packaging super aman & mevvah thx hmns!"
HMNS,Essence of the Sun,galih,5,Lebih dari 1 tahun lalu,"Bagus, packing mantep, pengiriman cepat, wanginya awet bener"
HMNS,Essence of the Sun,Dwitia,5,Lebih dari 1 tahun lalu,"aaak, seneng banget, udah bolakbalek order parfum lokal terbaik ini, love sekalii, makin ke sini designnya makin baguss, 🌞🌞🥰🥰🥰🥰🥰"
HMNS,Essence of the Sun,Fajar,5,Lebih dari 1 tahun lalu,mantap2 beli parfum dapat ancang terimakasih hmns
HMNS,Essence of the Sun,Rian,5,Lebih dari 1 tahun lalu,"nggak pernah nyesel langganan disini, fast respon"
HMNS,Essence of the Sun,Tanto,5,Lebih dari 1 tahun lalu,packing rapi dan aman. wangi tahan lama di kulit.
HMNS,Essence of the Sun,E***n,5,7 bulan lalu,"Ini masuk top tier parfum yg aku pake daily, juga satu satunya parfum yg aku repurchase karena jatuh cinta sama wanginya! Awal sniff di sociolla langsung tertarik karena wanginya unik dan parfum lain gapunya ✨ Pengiriman cepat, packaging aman dan dapet bonus kalendar 🙌🏻"
HMNS,Essence of the Sun,D***y,5,Lebih dari 1 tahun lalu,aroma parfumnya soft & mantap dah 🤩
HMNS,Essence of the Sun,N***o,5,Lebih dari 1 tahun lalu,Sampai dengan selamat dan cepat thankyouu
HMNS,Essence of the Sun,r***u,5,Lebih dari 1 tahun lalu,My fave wanginya manis
HMNS,Essence of the Sun,Ajeng,5,Lebih dari 1 tahun lalu,luvv banget! cepet jugaaa pengirimannyaa
HMNS,Essence of the Sun,X***c,5,1 bulan lalu,"Wangi nya enak bgtt, tipe yg ga bkin enek di pake siang/malem cocok😍🥰💞 my daily parfume"
HMNS,Essence of the Sun,Lennyleechan,5,Lebih dari 1 tahun lalu,thank you free sample orgsm nya ka 😍
HMNS,Essence of the Sun,X***w,5,2 bulan lalu,"Absolutely love the scent. It smells like sweet almond that feels warm, cozy, and slightly creamy."
HMNS,Essence of the Sun,A***r,5,Lebih dari 1 tahun lalu,"Aman sampai tujuan, packing juga rapih"
HMNS,Essence of the Sun,F***a,5,Lebih dari 1 tahun lalu,MEVVAH!!! Bakal repeat order sih pasti
HMNS,Essence of the Sun,R***A,5,Lebih dari 1 tahun lalu,ayo beli lokal 😁
HMNS,Essence of the Sun,Risti,5,Lebih dari 1 tahun lalu,wangiiii bgt pengiriman juga ceepat
HMNS,Essence of the Sun,I***a,5,Lebih dari 1 tahun lalu,Enak banget asli...
HMNS,Essence of the Sun,Prasetyo,4,Lebih dari 1 tahun lalu,"Sekali lagi, packaging keren. Untuk 1x semprot wanginya lumayan enak, 30 menit setelahnya lebih enak lagi. Tapi di kulitku ga tahan lama, kurang lebih cuma 3 jam udah ilang. Entah apa penyebabnya, karena ada testimoni lain katanya tahan 7 jam"
HMNS,Essence of the Sun,S***d,5,5 bulan lalu,produk telah sampai dengan selamat & happy banget dikasi bonus mini parfume. Thankyou HMNS
HMNS,Essence of the Sun,V***j,5,6 bulan lalu,Wanginya soft dan enak. Apalagi kalo utk outdoor
HMNS,Essence of the Sun,christina,4,Lebih dari 1 tahun lalu,"parfumnya harum bgt dan ga terlalu nusuk di hidung, tapi saya kasih bintang 4 krn keterlambatan kurir yg walaupun bukan salah dari HMNS tapi tetep kecewa tapi untuk produk saya kasih BINTANG 5!"
HMNS,Essence of the Sun,Ariel,4,Lebih dari 1 tahun lalu,"wangi manis dicampur wangi matahari enak deh pokoknya kalo tahan lama, aku rasa kurang buat aku sendiri yg sering beraktivitas"
HMNS,Essence of the Sun,S***i,4,Lebih dari 1 tahun lalu,Wanginya ternyata kurang cocok di aku. Tapi secara general wangi nya ok. Just a preference matter.
HMNS,Essence of the Sun,A***l,5,Lebih dari 1 tahun lalu,"Wanginya enak, rekomended buat yang suka manis, kalem"
HMNS,Essence of the Sun,B***h,5,Lebih dari 1 tahun lalu,"Pengiriman butuh beberapa hari tapi packaging super amaaaan. Ada kartu garansi, aaaa suka banget eos"
HMNS,Essence of the Sun,H***z,5,11 bulan lalu,"pernah coba yang O, surprisingly lebih suka eos hehee vanila tapi ga vanila bgtt sukakk"
HMNS,Essence of the Sun,R***c,5,2 bulan lalu,"Pembelian yang kedua, baunya vanilla smothh enakk bgtt"
HMNS,Essence of the Sun,D***g,5,2 minggu lalu,"Sukak banget sama HMNS walau agak lama tapi penantian ga ngecewain sama skali, dapat bonus tempat kartu😍 terimakasih HMNS💖"
HMNS,Essence of the Sun,O***m,5,6 bulan lalu,"Sukaaaaaaa.. terima kasih untuk kalendernya, dan 12 voucher setiap bulannya"
HMNS,Essence of the Sun,MochAliWahyudi,5,11 bulan lalu,"barang sudah sampai tujuan, sesuai pesanan, good quality, sudah berlangganan sejak SMA, recommend seller, terimakasih🙏"
HMNS,Essence of the Sun,E***i,5,9 bulan lalu,"kayaknya ada perubahan di semprotannya deh, makin smooth gitu pas di semprotin 👍🏻👍🏻👍🏻👍🏻"
HMNS,Essence of the Sun,T***s,5,9 bulan lalu,"pengiriman cepat, wanginya enak, semoga tahan lama"
HMNS,Essence of the Sun,Fahrudin,5,Lebih dari 1 tahun lalu,parfume nya wangi poll. tahan lama
HMNS,Essence of the Sun,Eko,5,Lebih dari 1 tahun lalu,"wanginya lumayan, kemasanya bagus."
HMNS,Essence of the Sun,A***a,5,Lebih dari 1 tahun lalu,"keren sihh cepat pengiriman nyaa ,"
HMNS,Essence of the Sun,andry,5,7 bulan lalu,I’m just gonna have to get a hold you and get a hold of the doctor to get you in the morning to get your prescription and I will get you the prescription
HMNS,Essence of the Sun,E***m,5,8 bulan lalu,"pengiriman nya cepet , dan baru kali ini beli parfum hnms banyak bgt hadiah nya , terima kasih ka"
HMNS,Essence of the Sun,Ihsan,5,9 bulan lalu,"Pengirimannya lamaaa dr adminnya, kalo untuk bau ini udah second order emang pol eos"
HMNS,Essence of the Sun,S***f,5,2 bulan lalu,"Product quality: Botol nya Bagus, cocok sama baunya"
HMNS,Essence of the Sun,Y***c,5,2 bulan lalu,"Enak banget! Adik aku juga bilang enak😵‍💫, duh mantap bgt hmns, thanks😽💕"
HMNS,Essence of the Sun,Zaenal,5,8 bulan lalu,"Thanks paketnya udah mendarat dgn baik, salah satu koleksi parfum terbaik versi sy😁"
HMNS,Essence of the Sun,H***l,5,6 bulan lalu,Paket sudah sampai dengan aman. Sudah punya 9 varian Parfum dari HMNS. Terima kasih
HMNS,Essence of the Sun,syalililulu,5,Lebih dari 1 tahun lalu,wangi ya awet apalagi di pake abis mandi di comby sama body butter beneran wanginya cantik 😍🥰🥰🥰🥰
HMNS,Essence of the Sun,S***o,5,Lebih dari 1 tahun lalu,Kualitas produk baik..wangi menyegarkan dan lumayan tahan lama..
HMNS,Essence of the Sun,F***n,5,Lebih dari 1 tahun lalu,udh repeat order berkali kali hmns memang top untuk parfume
HMNS,Essence of the Sun,Azis,5,Lebih dari 1 tahun lalu,"wanginya enak, kemasan bagus, manis tapi kalem, vanilanya berasa tapi kalem"
HMNS,Essence of the Sun,P***a,5,Lebih dari 1 tahun lalu,"Pengiriman cepat packing rapih,seller ramah responsif"
HMNS,Essence of the Sun,R***d,5,Lebih dari 1 tahun lalu,"Wanginya ringan dan enak dihidung, saya suka pakai untuk ngantor sehari-hari, rekomen"
HMNS,Essence of the Sun,D***e,5,Lebih dari 1 tahun lalu,Wangi nya khas banget. EOS dan Unrossed the best. Kalau packing HMNS bagus bgt. Pengiriman juga ok
HMNS,Essence of the Sun,A***o,5,Lebih dari 1 tahun lalu,"Yang suka wangi manis tp soft,ini parfum cocok di CO"
HMNS,Essence of the Sun,agung,5,Lebih dari 1 tahun lalu,"cocok banget ama harumnya, ga tau kenapa...udah pembelian yg kedua"
HMNS,Essence of the Sun,N***r,5,Lebih dari 1 tahun lalu,"Sukaaaa banget sama EOS, Alhamdulillah kesampaian beli full size nya hehe"
HMNS,Essence of the Sun,D***n,5,Lebih dari 1 tahun lalu,"Barang sudah sesuai, ini repeat order sudah pasti wangi nya nyaman"
HMNS,Essence of the Sun,emosi,5,Lebih dari 1 tahun lalu,Pengirman cepaaaattttt ...mantapppp kak Dpt bonus juga tks
HMNS,Essence of the Sun,H***c,5,1 hari lalu,aku punya keduanyaa !! suka bgt deh definisi taman bunga
HMNS,Essence of the Sun,A***a,5,Lebih dari 1 tahun lalu,"Wangi farhampton nya kaya ada melatinya gitu,pas disemprot ketangan lama2 enak wanginya. Kalo buat yang Eos blm di coba"
HMNS,Essence of the Sun,S***a,5,Lebih dari 1 tahun lalu,"sukaa bangeeet wanginyaa, whishlist parfum yg akhirnya kebelii jugaaa"
HMNS,Essence of the Sun,D***i,5,Lebih dari 1 tahun lalu,"Wanginya kalem tapi awet, bisa untuk cwk atau cwk. :D"
HMNS,Essence of the Sun,P***i,5,Lebih dari 1 tahun lalu,packing mewah. suka sama wangi ny. soft.. tapi belum dicoba ketahanan wangi ny berapa lama
HMNS,Essence of the Sun,Bernardus,5,Lebih dari 1 tahun lalu,"Pas nyoba nyium baunya di offline store, saya langsung kepincut sama EoS dan Unrosed ini, walaupun saya cowok. Beli dengan memanfaatkan diskon dan sedang ada bonus. Dikasih bonus totebag dan mist. Sesuka itu sama parfumnya, dan dikasih perlakuan yang sangat menghargai dan memperhatikan konsumen. Sangat tersentuh... ☺️☺️☺️"
HMNS,Essence of the Sun,A***a,5,Lebih dari 1 tahun lalu,"Suka banget sama baunya 😍🥰 Kemarin checkout pake voucher diskon 100k trus masih dikasih bonus diffuser, thankyouu seller ❤🙏🏻"
HMNS,Essence of the Sun,Riadi,5,Lebih dari 1 tahun lalu,"Yuhuuu makasih barangnya udah sampe, alhamdulillah istri suka ogut beliin EoS, alpha nya buat ogut hehe"
HMNS,Essence of the Sun,M***a,5,Lebih dari 1 tahun lalu,"akhirnya kebeli juga yg full size :3 dari awal suka bgt sama yg ini, meski sempat tergoyahkan sama varian lain, tp berujung beli yg ini juga 🥰"
HMNS,Essence of the Sun,B***y,5,Lebih dari 1 tahun lalu,"tahan lama di baju, outdor cocok. dikulit saya 6-7jam. enak wanginya. Puas"
HMNS,Essence of the Sun,H***a,5,Lebih dari 1 tahun lalu,"Sesuka itu sama EOS. Cocok dipake buat setiap hari ke kantor 👊🏻🤓 bau vanilla, manis yang ga nyegrak. Ok buat dipake panas-panasan menerjang ibu kota🫶🏻. Makasih mimin seneng bgt dapet free sample EON🥹"
HMNS,Essence of the Sun,T***a,5,Lebih dari 1 tahun lalu,"First purchase yg varian EOS ini, ngga expect wanginya bakal semewah itu!! Aku pikir wanginya bakal yg feminim bgt gitu dan hampir nyesel klik si EOS ini, krn belinya rekomendasi dari pacarku. Aku belum coba untuk kerja apakah wanginya akan tahan lama atau engga, tapi pas tadi aku apply di pergelangan tangan setelah wudhu pun masih wangi omg! ((lupa bgt foto botol perfumenya))."
HMNS,Essence of the Sun,I***l,5,Lebih dari 1 tahun lalu,"Order kesekian kalinya, dan belum pernah mengecewakan."
HMNS,Essence of the Sun,R***i,5,Lebih dari 1 tahun lalu,Pengiriman cepet banget. Barang mendarat dengan aman. First time beli parfum yg gue suka 😭❤️❤️
HMNS,Essence of the Sun,Firman,5,Lebih dari 1 tahun lalu,Untuk EoS ini wanginya lebih manis dari pada O. Tapi tetep soft dan kalem tidak tajam. Selera sih tapi saya lebih suka EoS ini.
HMNS,Essence of the Sun,M***s,5,Lebih dari 1 tahun lalu,"Di kasih bonus 5ml dong parfum, wangi nya gausah di ragukan lagi 💚"
HMNS,Essence of the Sun,S***o,5,Lebih dari 1 tahun lalu,Wah packing nya mantap. Belum dibuka karena untuk hadiah. Semoga suka dan semoga wanginya awet. Seller sangat cepat merespon. Sangat direkomendasikan.
HMNS,Essence of the Sun,r***n,5,Lebih dari 1 tahun lalu,"Baru pertama kali beli EOS, biasanya yang Alpha. EOS lebih tahan lama untuk harumnya sih enak-enak aja, lebih ke vanila"
HMNS,Essence of the Sun,Joelking,5,Lebih dari 1 tahun lalu,"Pelayanan cepat mantap, produk dikirim sesuai order, dapet free incense juga"
HMNS,Essence of the Sun,raja,5,Lebih dari 1 tahun lalu,"ONE OF THE BEST PERFUME FROM HMNS!! sebelum nya udah coba alpha dan enakk bangeeett so smooth, sekarang jatuh cinta sama EOS 😭 !! dapet bonus pula 😉 next ORGSM, Mau koleksi semua 😘"
HMNS,Essence of the Sun,W***j,5,2 bulan lalu,Lucu bgt dikasih notebook^^ Jadi makin setia ama hmns🫰🏻
HMNS,Essence of the Sun,N***l,5,Lebih dari 1 tahun lalu,"Langsung co mumpung diskon, wanginya awet banget!"
HMNS,Essence of the Sun,Diky,5,Lebih dari 1 tahun lalu,"puas 💯 admin fast response,wangi oke,kualitas oke banget"
HMNS,Essence of the Sun,Briandana,5,Lebih dari 1 tahun lalu,"disemprot di leher panas kayak kena koyo 😅 namun parfum eos ini terbaik untuk lokal. dari segi packaging elegan, harga, ketahanan cukup lama, yg ngg kecium stlh pemakaian mungkin sedang nose blind krn keesokan harinya nyium di jaket masih tercium dengan jelas. wangi manis vanila dan fresh. vanilanya mengingatkan dengan merk k*** tapi dengan arah fresh, tidak kecium alkohol. mantap banget"
HMNS,Essence of the Sun,R***a,5,Lebih dari 1 tahun lalu,"gimana aku ga jatuh cinta coba beli disini, udah purchasing berkali"" di platform sana, beli di off store, skrg kali kedua beli di tokped, packaging skrg udh upgrade ya lebih aman, kualitas parfum ga usah diragukan lagi deh. cuma kali ini di tambah gift from tokopedia. omg. gimana gak seneng. hehehe sering"" ya tokped. love you hmns😘"
HMNS,Essence of the Sun,Hapsara,5,Lebih dari 1 tahun lalu,Awalnya beli decant buat coba2. Istri malah cocok. Beli full bottlenya deh…
HMNS,Essence of the Sun,P***a,5,Lebih dari 1 tahun lalu,"sampai dengan selamat. belum dicoba sih, semoga saya cocok. kalau enggak ya ready to jual lagi hehehe..."
HMNS,Essence of the Sun,Putri,5,Lebih dari 1 tahun lalu,"akhirnya yg ditunggu dateng. bener-bener sehari nyampe! awalnya beli decant var eos sama orgasm, ternyata aku lebih cocok sama si eos ini karena ngerasa karakternya aku banget. dapet free sampel size juga hihi walaupun ga sesuai request yg di notes yah :("
HMNS,Essence of the Sun,E***y,5,Lebih dari 1 tahun lalu,Pengiriman lebih cepat dr yg disampaikan. Packing juga bagus dan rapi. Plus dapat tester dan voucher lagi. Mantul banget gak tuh. Love pokoknya ❤️
HMNS,Essence of the Sun,N***n,5,Lebih dari 1 tahun lalu,"suka sama wanginya manis tapi lembut dan enak, bikin nagih"
HMNS,Essence of the Sun,Tedj,5,Lebih dari 1 tahun lalu,"Sesuai ekspektasi dan review disana sini, makasih juga voucher dan sample mininya ya"
HMNS,Essence of the Sun,DANS,5,Lebih dari 1 tahun lalu,"packing rapi, pengiriman cepat walau lg tanggal merah natalan 🫰 untuk performa hmns mah ga perlu diragukan lagi, tp buat yg ngincar SPL prefer ke farhampton aja si. sengaja ngoleksi hmns krn secinta itu 🌹🌹🌹🌹🌹"
HMNS,Essence of the Sun,Eni,5,Lebih dari 1 tahun lalu,"pernah nyoba tester eos di GI trus jatuh cinta sama wanginya, udah lama jadi wishlist dan akhirnya kesampean. Ditambah gak nyangka jadi 15 orang yg beruntung di tokped, makasih hmns😭🫶🏻"
HMNS,Essence of the Sun,m***i,5,Lebih dari 1 tahun lalu,Tks seller & kurir…👍🏼👍🏼 paket sampai lbh cpt dr estimasi.
HMNS,Essence of the Sun,Ilham,5,Lebih dari 1 tahun lalu,"akhirnya kebeli juga setelah ngabisin yg orgasm, dabest sih 💪"
HMNS,Essence of the Sun,Nelli,5,Lebih dari 1 tahun lalu,"Produknya tiba dengan kondisi baik, pengiriman cepat, wanginya enak banget, plus dapat hadiah tambahan.. thanks seller."
HMNS,Essence of the Sun,Erwan,5,Lebih dari 1 tahun lalu,"Kemasan exclusif, rapi, wangi, dan dikasih bonus tester unroses. Makasih"
HMNS,Essence of the Sun,Endri,5,Lebih dari 1 tahun lalu,"saik lah wangi oke, ketahanan belum tau belom dipake seharian, lubang spraynya aja yg kureng sekali semprot banyak banget jadi agak boros"
HMNS,Essence of the Sun,I***r,5,Lebih dari 1 tahun lalu,Wangi banget! Alhamdulillah cocok di aku. Thank you so much HMNS! Pengiriman tepat sesuai estimasi. Packaging aman terjamin! Dapet tester Farhampton. Berharap dapet Orgasm sih tapi gak pa pa. Kasih ke temen cowok aja kali ya. ☺️
HMNS,Essence of the Sun,I***l,5,Lebih dari 1 tahun lalu,"Barang selamat sampai tujuan, untuk bau no comment karena beli untuk hadiah 😂. Dikasih bonus juga hair mist gede banget sama seller, Thank you so much 🤙🏻"
HMNS,Essence of the Sun,fadhilla,5,Lebih dari 1 tahun lalu,Wow setelah sekian lama pingin punya eos. Akhirnya punya juga 🥹🥰 cakep amat ya. Makasih ya mimin barang udah sampe. Wanginya sesuai harapan. Ketahanannya belum aku coba si. Tapi semoga lama ya wkwk terimakasih
HMNS,Essence of the Sun,Y***a,5,Lebih dari 1 tahun lalu,"kaya agak beda dari wangi sampelnya, tapi mgkn sy yg salah ingat. dapet free sampel & voucher lg, thank you."
HMNS,Essence of the Sun,Jerangkong,5,Lebih dari 1 tahun lalu,Untuk pelayanan sangat memuaskan Cuma terkendala di pengiriman Gila apa 3 hari g jalan2 dr jastipnya Paket nyampe dengan aman
HMNS,Essence of the Sun,Iqram,5,Lebih dari 1 tahun lalu,"Wanginya tahan lama, pengiriman sangat cepat, adminnya responsip"
HMNS,Essence of the Sun,f***i,5,Lebih dari 1 tahun lalu,No debat! Wanginya plg tahan lama dr segenap parfume hmns. Ga pasaran wanginya. Uda pembelian ke sekian kalinya. The best pokoknya
HMNS,Essence of the Sun,Gggeeo,5,Lebih dari 1 tahun lalu,"Packing sangat amannn... Dilapisi Bubble Warp dan dibungkus kotak juga EoS : Wangi yg aku dapet di hidung ku dominan Vanila dan Melati. Makasih utk produknya.... Kemasan 5ml (bonus) nya Perfection, gila aku suka. Manly bgt dah. Thanks utk bonus nya ya... Terima kasih utk pelayanan nya juga..😉"
HMNS,Essence of the Sun,D***n,5,Lebih dari 1 tahun lalu,Aromnya Vanilla banget soft..Thx buat bonus Vial nya..
HMNS,Essence of the Sun,rizky,5,Lebih dari 1 tahun lalu,"cocok ama suasananya yg adem adem. wkwkwk. skali lagi, memuaskan."
HMNS,Essence of the Sun,e***a,5,Lebih dari 1 tahun lalu,"Suka banget sama aromanya yg soft & gaj nyegrak, kalo suka parfum vanila bisa cobain varian hmns yg ini. Ketahanan indoor bisa sampai 6 jam"
HMNS,Essence of the Sun,Y***Y,5,Lebih dari 1 tahun lalu,"Beli ini buat kado ultah ke seseorang. Emang sedikit tricky kasih kado berupa parfum. Tapi kayaknya gak ada yang gak suka aroma dari HMNS EOS ini. Dan begitu paketnya diterima, dia bilang suka aromanya. Trims Mimin."
