review_id,brand,product,username,rating,tanggal,review,review_length
RVW_01453,HMNS,Essence of the Sun,Sabrina,5,Lebih dari 1 tahun lalu,"enak looh wanginyaa, beli buat dipake panas panasan. dulu sempat beli yg mini size nya. 8.8 co dehh heheheh udah 3, oh iyaa aku dapet bonus addict jgg, enak bgt wanginy. jadi kado buat suamiku dehhh",198
RVW_01454,HMNS,Essence of the Sun,R***i,5,Lebih dari 1 tahun lalu,"wishlist beberapa bulan lalu akhirnya kebeli juga, kemaren nahan2 karna masih ada parfume. ini wanginya enak banget, soft ga yang nyegrak gitu udah gitu awet tahan lama. sesuka ituuuu😍🤩",185
RVW_01455,HMNS,Essence of the Sun,ryanda,5,Lebih dari 1 tahun lalu,"Ini botol ke 3 , Gaktau kenapa bisa cocok aja sama ni parfum , karna aku yang gak begitu suka bau yang Strong cenderung lebih ke kalem dan ketahanan parfum gila sih awetnya , baunya kalem Relax dan gak nyegrak di hidung dibuat kerja awetnya wah sih , dan masih menjadi favorit parfum saat ini 🫶",294
RVW_01456,HMNS,Essence of the Sun,gummosa,5,Lebih dari 1 tahun lalu,"Salah satu wishlist dari tahun lalu.. akhirnya punya jugaa.. ini soft, calm dan enak dipakai siang atau malam.. luvvv",117
RVW_01457,HMNS,Essence of the Sun,F***i,5,Lebih dari 1 tahun lalu,"kalo hmns mah gak usah di ragukan lagi pasti tahan lama wanginya, beli ini karna penasaran tapi udh dibeli gak tega buka dusnya, thank you min dpt testernya.",157
RVW_01458,HMNS,Essence of the Sun,Ahmad,5,Lebih dari 1 tahun lalu,"Sayang amat, dapet samplenya yg Perfection. Udh punya, banyak, 2x beli.",71
RVW_01459,HMNS,Essence of the Sun,ryanda,5,Lebih dari 1 tahun lalu,"Beli yang ke 2x nya eos mantap , cuman yang giftnya pecah 😢 tp yaudah lah gakpapa penting eosnya aman sentosa",109
RVW_01460,HMNS,Essence of the Sun,a***a,5,Lebih dari 1 tahun lalu,"barang nyampe dengan selamat, wangi ya cocok bikin nyaman",57
RVW_01461,HMNS,Essence of the Sun,putra,5,Lebih dari 1 tahun lalu,"barang saat sampai isinya kosong, penutupnya terlepas, boxnya rusak. penjual mengirimkan yang baru, dan barang sesuai. terdapat perbedaan jauh dari kedua pengiriman, botol parfum pertama tulisan eos sudah lecet, isinya kosong, dan penutupnya sangat mudah dilepas, boxnya tidak terdapat plastik pembungkus, dan segel hmnsnya seperti segel yang dilem kembali, karena segelnya sangat kuat. penjual kemudian mengirim penggantinya dan packagingnya bagus banget, terimakasih untuk bonus parfum alphanya. entah apakah ada oknum, masalah saat pengiriman, atau quality control yang kurang, semoga kedepanya lebih baik lagi.",614
RVW_01462,HMNS,Essence of the Sun,Rifki,5,Lebih dari 1 tahun lalu,harumm baunya enak bangett ini tipe hmns paling enakk sii menurut gue... recommended dah pokoknya,97
RVW_01463,HMNS,Essence of the Sun,M***e,5,Lebih dari 1 tahun lalu,"jadi awalnya pas paketnya dateng, itu kotaknya basah semua. parfumnya udah tinggal dikit grgr bocor (tutupnya kurang rapet). bahkan di dalem kotaknya ga dikasih bubble wrap. akhirnya gue complain lah ke HMNS Adminnya ramah bgt ngeladenin gue yg minta ganti baru. Baru jg ngomong kemarin, ehh hari ini paketnya udah nyampe dong Alhamdulillah yg ke-2 ga bocor lagi. Sekarang udah ada bubble wrapnya jd lebih aman. Udah gitu gue dikasih tester parfum Alpha pula Seneng banget. Thank u HMNS udah dengerin keluhan customer. Kedepannya mohon lebih diperhatikan ya dari kemasan hingga packagingnya☺️🙏🏻",594
RVW_01464,HMNS,Essence of the Sun,A***i,5,Lebih dari 1 tahun lalu,"Pengemasan aman, pengiriman cepat. Suka wangi yg warm gini, kyk bau bakery. Tahan lama juga, dipakai aktifitas kantor di ruangan bs tahan smp 5 jam.",148
RVW_01465,HMNS,Essence of the Sun,Faijah,5,Lebih dari 1 tahun lalu,"Perfumenya, reed difusernya, juara! adminnya ramah, vouchernya juga ramah banget hihi (terimakasih), lagi dibuat jatuh cinta sama produk HMNS 🤗",143
RVW_01466,HMNS,Essence of the Sun,S***a,5,Lebih dari 1 tahun lalu,"Wanginya sukaaa, baru pertama coba, sebelumnya yg orgsm. Enak semua wanginya. Pengemasannya juga sangat sangat aman krn sampe lumayan sulit utk unboxing nya. Sukses terus hmns🙏",176
RVW_01467,HMNS,Essence of the Sun,G***a,5,Lebih dari 1 tahun lalu,"SUKA BANGET SAMA WANGINYAAAA, botolnya juga cantikkk, tp entah kenapa dibadan ku gak tahan lamaa, di baju lumayann🤍🤍🤍✨",118
RVW_01468,HMNS,Essence of the Sun,L***a,5,Lebih dari 1 tahun lalu,Bukan tipikal yang suka bau manis tapi jujur ini wanginya bisa ditrima hidungku dan bikin mau cium trs wanginya😍,112
RVW_01469,HMNS,Essence of the Sun,Satria,5,Lebih dari 1 tahun lalu,Aroma ternyaman di antara kedua parfum sebelumnya yang saya beli di Humans👌,75
RVW_01470,HMNS,Essence of the Sun,Amirotul,5,Lebih dari 1 tahun lalu,"sudah repurchase parfum ini karena suami suka banget sama wanginya. cuman pembelian kedua ini kok daya tahannya ga selama yg dulu ya? botol leaking, tanggepan cs cepat dan langsung diganti baru tapi harus bayar biaya pengiriman sendiri. dikirim botol baru tapi pencetan agak macet. males klaim ulang untuk penggantian. so far baunya enak hanya saja tidak awet lama",364
RVW_01471,HMNS,Essence of the Sun,Deny,5,Lebih dari 1 tahun lalu,"start with the decant but Now I have the full bottle, it's literally so so so good. it's floral but not much. I f*cking luv it. 😘",129
RVW_01472,HMNS,Essence of the Sun,a***i,5,Lebih dari 1 tahun lalu,"Sumpah, kaget sama pengirimannya pas di track baru dikirim kemarin, tiba2 hari ini dah sampe wkwkwk, mantap sicepat👍. Untuk parfumnya suka banget wanginya, kemasan di tutupnya ada magnetnya lebih proteksi. Beda sama yg alpha gk ada magnetnya",241
RVW_01473,HMNS,Essence of the Sun,Wardah,5,Lebih dari 1 tahun lalu,"Barang sampai dengan aman karena packing aman, pengirimannya juga cepat, adminnya juga sangat ramah. Harum parfumnya suka bgt, first time beli parfum disini gak kecewa karena wanginya enak bgt. Thank you seller 😍😍😍",214
RVW_01474,HMNS,Essence of the Sun,RIWANSAH,5,Lebih dari 1 tahun lalu,barang nya bagus bgt..sesuai keinginan saya terima kasih HMNS di tggu orderan berikutnya,88
RVW_01475,HMNS,Essence of the Sun,dwi,5,Lebih dari 1 tahun lalu,"Awal cuma nyoba starter packnya. jatuh cinta sama orgasm beberapa waktu awal sampe abis, lalu nyoba eos & ternyata aromanya seger banget. awal2 eos ini kalah tajem sama aromanya orgasm sama farmathon, jadi agak tenggelem. Pada akhirnya jatuh cinta juga sama ni eos. apalagi dapet bonus small pack orgasm. thank youuuu hmns",322
RVW_01476,HMNS,Essence of the Sun,Rida,5,Lebih dari 1 tahun lalu,"baunya enaakk bangeett, awal terasa seger agak manis, lama” yg stay wangi manisnya, suka bgt 🥺 udh yg kedua kalinya beli disini dr yg alpha itu juga harum bgt skrg EOS, ditunggu next collectionnya HMNS ❤️",204
RVW_01477,HMNS,Essence of the Sun,n***g,5,Lebih dari 1 tahun lalu,"suka bgt ma pelayanan HMnS dtg pertama parfum tumpah, pas ngabarin langsung drespon cepat n dganti.. sblmnya saya udh nyobain yg Orgasm tp lbh suka yg EOS ini si g terlalu manis tp tetep enak trus ketahanN g ush draguman lg si suka bgt m brand ini pertahankan pelayanan primanya ya makasih",289
RVW_01478,HMNS,Essence of the Sun,B***i,5,Lebih dari 1 tahun lalu,satisfying banget!!! parah sih double2 proteksi nya.. keren!!!,62
RVW_01479,HMNS,Essence of the Sun,Qonita,5,Lebih dari 1 tahun lalu,Terimakasih parfumnya sampai dengan selamat 😊 Nyampe nya hari sabtu pas engga ngantor jd baru di unboxing hari ini. Alhamdulillah ngga ada yg fail.,147
RVW_01480,HMNS,Essence of the Sun,T***s,5,Lebih dari 1 tahun lalu,"Wah…ini sih emang gak boong ternyata review2 di YouTube. Emang beneran enak hahaha….udah punya cukup koleksi parfum, yg harganya di ttatas EoS…tapi ini worth it banget…bisa dilayer pula …packaging jg rapet aman betul pengiriman jg cepet banget haha can’t hope better than this…,hahaha thanks HMNS team, you don’t lie us😹",320
RVW_01481,HMNS,Essence of the Sun,A***z,5,Lebih dari 1 tahun lalu,lumayan buat kado. packagingnya oke. bau matahari tapi bukan bau keringat .,75
RVW_01482,HMNS,Essence of the Sun,A***m,5,10 bulan lalu,Terima kasih banyak parfum nya wangi Om ter,43
RVW_01483,HMNS,Essence of the Sun,N***a,5,Lebih dari 1 tahun lalu,Wanginya sukak tapi kurang tahan di outdoor yaa but sofar so good❤️‍🔥❤️‍🔥,73
RVW_01484,HMNS,Essence of the Sun,I***m,5,9 bulan lalu,udah ke 3 kali nya pake HMNS 👍👍 jadi manusia wangi 😄 CO di 10.10 di kasih bonus topi. Mandepppppp ... thanks HMNS,113
RVW_01485,HMNS,Essence of the Sun,N***a,5,Lebih dari 1 tahun lalu,suka banget sama wanginya pokonya best 🫶🏻🫶🏻,43
RVW_01486,HMNS,Essence of the Sun,Brillian,5,6 bulan lalu,"Gak pernah gagal, selalu suka sama EoS ini dan pelayanan dari team. terimakasih bonus kalendernya..",99
RVW_01487,HMNS,Essence of the Sun,Arief,4,Lebih dari 1 tahun lalu,"seller nya responsive dan ramah, packaging nya bagus dan aman, barang diterima dalam kondisi baik. Wanginya lembut gak sampe nusuk ke hidung, tapi wanginya gak tahan lama. Terima kasih kak, sorry baru review sekarang.",217
RVW_01488,HMNS,Essence of the Sun,Yeni,5,Lebih dari 1 tahun lalu,lebih suka wangi ini dibanding orgsm,36
RVW_01489,HMNS,Essence of the Sun,a***i,4,Lebih dari 1 tahun lalu,"Packing baik, produk masih baru dan tersegel dan dikasih 5ml tester produk baru hmns , yang paling utama parfume sesuai notes nya sweet vanilla",143
RVW_01490,HMNS,Essence of the Sun,Achmad,5,Lebih dari 1 tahun lalu,"Wangi nya kalem, drydownnya wangi vanilanya lebih dominan, enak manis yang ga bikin mual gitu, pengiriman sangat cepat dan aman",127
RVW_01491,HMNS,Essence of the Sun,T***o,5,Lebih dari 1 tahun lalu,selalu sukak sama wangi’ny…seger…fresh mantabh poko’ny… sukses terus,68
RVW_01492,HMNS,Essence of the Sun,S***d,5,Lebih dari 1 tahun lalu,Seneng banget! 🫶🫰🏻❤️,20
RVW_01493,HMNS,Essence of the Sun,Fathoni,5,Lebih dari 1 tahun lalu,"ga nyangka packaging bakal sebagus ini, wanginya juga enak, light, keliatannya sih awet seharian wanginya",105
RVW_01494,HMNS,Essence of the Sun,i***u,5,Lebih dari 1 tahun lalu,Untuk yang ke sekian kalinya. Dan senengnya lagi pengiriman kali ini cepat banget sampenya! ❤❤❤,95
RVW_01495,HMNS,Essence of the Sun,M***e,5,Lebih dari 1 tahun lalu,wanginya oke. cenderung aroma untuk laki laki Kali ya.. untuk Aku pribadi sih yg kerjaan nya banyak produksi keringat cocok lah ya. pake jam 7 pagi tahan sampe jam 2 Siang..,173
RVW_01496,HMNS,Essence of the Sun,mia,5,Lebih dari 1 tahun lalu,"kalo hmns kayak nya gaperlu di tanya tanya lagi deh wangi nya gimana, karna ngk ada yg ngk enak, enaaakkk semuaaaaaaaaaaa gilaak, tahan lama, ngk ninggalin bekas dibaju. pokoknya the best parfum versi aku hehe.",210
RVW_01497,HMNS,Essence of the Sun,S***i,5,Lebih dari 1 tahun lalu,"Utk pertama kalinya beli varian ini, biasanya beli yg SOW tpi udh gk ada lagi. Pdhl wanginya enkkkkk bgt hampir 1 kantor bilang wanginya enak sukaaa. Semoga bisa ada lgi yah. Dan semoga yg ini juga enak wanginya. Love bgt pengiriman cepat. Dan dpt ampau lgi. Semoga makin cuan yaa 🤲🏻🫰🏻❤️",287
RVW_01498,HMNS,Essence of the Sun,Wiwin,5,Lebih dari 1 tahun lalu,Packangingnya lebih kecil dan compact dari produk yg lain.,58
RVW_01499,HMNS,Essence of the Sun,Faijah,5,Lebih dari 1 tahun lalu,"dateng-dateng ko paketnya double, ternyata ada giftnya si bola² mandi, terima kasih banyak~ eos dari tahun lalu sudah jadi daily parfum ku 🤗",140
RVW_01500,HMNS,Essence of the Sun,A***i,5,Lebih dari 1 tahun lalu,"Packing exclusive, aroma enak banget wanginya. Pengiriman cepet",63
RVW_01501,HMNS,Essence of the Sun,A***a,5,Lebih dari 1 tahun lalu,Checkout event hallowen kemarin.. dapet free nya manfaat bangettttzzz Txu hmns. Parfum eos nya juga enakpoll asli.. berasa pake whipped cream ke badan 🥰🥰🥰🥰🫶🏻🫶🏻🫶🏻🫶🏻,163
RVW_01502,HMNS,Essence of the Sun,A***n,5,Lebih dari 1 tahun lalu,wanginya enak banget .. packaging mewah bangeeet suka banget,60
RVW_01503,HMNS,Essence of the Sun,PUTRI,5,Lebih dari 1 tahun lalu,"pertama tuh beli sample nya yang isi 3. jatuh hati lah ke eos ini. karena dapet voucher 50k dalam waktu 10 hari, ku langsung cekot di hari ke 5. eh dateng barangnya dapet voucher lagi 25k. tuhaann ini kok hmns pengen bnget nguras duit gue yaa. eos tuh wanginya enak, vanila manis gitu tapi ada ingredients yang bikin ni parfum berasa banget mahalnya. udah gitu, experience pas buka dan nutup botolnya enak banget ada magnet nya gitu 👍 dikasih free gift juga yang perfection. wanginya rada cowok siihh, tapi masih masuk juga buat cewe kok",537
RVW_01504,HMNS,Essence of the Sun,Justine,5,Lebih dari 1 tahun lalu,"Pengiriman cepat. Wangi nya yang manis, ternyata beyond my expectation. Sukak banget pokoknya, alias worth to buy. Humins nya juga ramah dan gumushin, hehe. Terima kasih banyak!",177
RVW_01505,HMNS,Essence of the Sun,z***n,5,Lebih dari 1 tahun lalu,"sesuai ekspektasi, wanginya sweet banget menurutku.. tp ada hint spicynya.. dan dikasih gift makanan ancang, ini enak pol sih, buat packaging ini 10/10, ada harga ada quality sih ya.. good job, semoga bisa explore lebih banyak variannya!! thanks a lot❤",252
RVW_01506,HMNS,Essence of the Sun,G***x,5,Lebih dari 1 tahun lalu,"sempet panik, gue kira parfumenya bocor (foto 2) ternyata bukan itu kena air, harumnya pun sesuai dengan yang di harapkan, soft kalem unisex, parfume sebelumnya gue pake LABCITANE,KAHF,OUDS, ini jadi yang perdana menggunakan HMNS.",230
RVW_01507,HMNS,Essence of the Sun,W***e,5,Lebih dari 1 tahun lalu,"Parfum HMNS pertama yg aku punya. Overall suka sih, lembut gitu",63
RVW_01508,HMNS,Essence of the Sun,Riga,5,Lebih dari 1 tahun lalu,"hwaa baunya soft oke juga ini, semoga tahan lama yak baunya",59
RVW_01509,HMNS,Essence of the Sun,Firdaus,5,Lebih dari 1 tahun lalu,"Alhamdulillah sampi di Makassar dengan selamat, karena saya kurang bisa mendeskripsikan Wanginy. Pokoknya sih enak dan cocok buat saya! Mau ngasih ulasan Packagingny! KASIH BONUS TEAM Product & Branding gilaa pride bangettt sama #produklokal satu ini!",251
RVW_01510,HMNS,Essence of the Sun,I***n,5,Lebih dari 1 tahun lalu,"Respon admin cepat, ngeclaim voucher juga gampang. Pengiriman tepat waktu sesuai estimasi. Packaging gak usah diragukan lagi, mewah, rapi plus aman jaya. Dapat free vial orgasm dari promo pay day. Pas buka paketnya, udah kecium wanginya. Ternyata malah wangi dari Orgasm yang udah semerbak banget. Malah kepincut sama ini juga jadinya wkwk. Next time lah mau menimbang-nimbang untuk menetap pakai yang mana. Sejauh ini udah nyobain Alpha, Farhampton, dan sekarang nyobain EoS plus Orgasm. Enak semua wanginya. Emang EoS sama orgasm ini lebih feminim baunya, kalau Alpha dan Farhampton tuh buat maskulin. Oiya, kesan terhadap EoS tuh floral banget.. kek nyium macam-macam bunga.. vanillanya malah hampir gak kecium, harus nunggu agak lama baru kecium. Semoga setelah ini bisa meminang dua jenis yang akan dipakai daily diantara 4 yang sudah dicobain heheh",854
RVW_01511,HMNS,Essence of the Sun,Luthfi,5,Lebih dari 1 tahun lalu,"udah repeat order kesekian ke toko ini, suka bgt sama hmns, packing nya niat, proses nya juga cepet, terbaik lah",112
RVW_01512,HMNS,Essence of the Sun,Faijah,5,Lebih dari 1 tahun lalu,"Lagi lagi dan lagi order, terima kasih barangnya sudah sampai dengan baik, biasanya plus dapet parfum mini (tester?), sekarang dikasih gratisan goodibag, terima kasih~",167
RVW_01513,HMNS,Essence of the Sun,A***i,5,Lebih dari 1 tahun lalu,"wanginya enak, manis cenderung hangat, tahan lama dan anteng seharian.",70
RVW_01514,HMNS,Essence of the Sun,M***i,5,Lebih dari 1 tahun lalu,"SUKA BANGET!! wangi awalnya fresh gitu terus lama lama jadi manis jasmine trs ada pear juga, gatau gimana jelasin nya pokonya enak bgt. vibesnya kaya morning person abis mandi pagi trs cuaca nya terik tapi adem(?) anyway, worth to buy! bakal coba yg lain juga sih ini, mama ku malah suka sama freebies nya hehe thankyou hmns. sukses terus yaa<3",344
RVW_01515,HMNS,Essence of the Sun,Meita,5,Lebih dari 1 tahun lalu,"Third purchase. My first was the sample, second was O. Bener sih, ini cocok untuk siang, Orgasm untuk malam. Packing aman banget, pengiriman super cepat kemarin pesan hari ini sampai Surabaya. Kemasan dll ga usah ditanya dah HMNS merk parfum lokal terbaikkkk. Tutupnya bagus magnet, dulu yang O masih tutup biasa. Dapat gift voucher pula ❤️",340
RVW_01516,HMNS,Essence of the Sun,Annisa,5,Lebih dari 1 tahun lalu,"wangiii bangetttttt siii🥰 tp sayang baru pertama kali beli pas nyampe taunya rembessssss. btw tp Adminnya ramah jugaaaa fast respon dan dikirim yg baru dooongg parfumnyaaaa seneng bgt ❤️😘😘😘Next ini sbg masukan aja ya min, kayanya harus lebih diperhatikan yawww sebelum dikirim dibagian leher penyemprot dibotolnya kendor atau tdk, dan lebih ekstra dlm pengemasan pengirimannya. maaci**** semoga next orderr bisa dapet utuh tanpa rembesssss❤️",441
RVW_01517,HMNS,Essence of the Sun,indrafrahayu,5,Lebih dari 1 tahun lalu,"Beli EOS untuk yang kedua kalinya. Dan bakalan repeat terus sih ini. Oh ya, gak nyangka dapet trial Alpha karena pembelian di 4.4 kemarin, dan wanginya ternyata enak banget. Tapi emang tipe wangi cowok sih, tapi enak bangeeett. Makin suka sama HMNS ❤❤❤",252
RVW_01518,HMNS,Essence of the Sun,I***i,5,Lebih dari 1 tahun lalu,"First time cobain edp hmns, penasaran sama variant yg eos dan wanginya unik banget!! Ga pasaran sama sekali, manis tapi bukan manis yg giung gitu. Untuk ketahanan belum dicoba dipakai seharian, tapi semoga tahan lama ✨",218
RVW_01519,HMNS,Essence of the Sun,indrafrahayu,5,Lebih dari 1 tahun lalu,"Sampainya cepat. Kesan pertama cium seolah-olah berada di rumah tradisional orang kaya yang penuh bunga-bungaan😆. Setelah beberapa saat wanginya kaya parfum Papa-ku, ada maskulinnya gitu. Kesan pertama ini masih lebih suka yang orgasm sih, gak tau deh ke depannya.",264
RVW_01520,HMNS,Essence of the Sun,Lintang,5,Lebih dari 1 tahun lalu,"Paketnya tiba kondisi rapi banget. Buka terus cek semua isinya (kecocokan varian yang dipesan, apa ada leaking atau cacat lain), langsung berasa lega kalau kondisinya baik banget/nggak ada masalah. Sejak coba dari samplenya, wanginya langsung bikin naksir. Manis + segar tapi nggak bikin eneg. Terima kasih juga buat sample lainnya (varian baru?), wanginya segar juga ♥️",370
RVW_01521,HMNS,Essence of the Sun,A***i,5,Lebih dari 1 tahun lalu,"Akhirnya, punya juga full size nya. Setelah sekian lama pernah punya versi decant, dan sy kira gk sukak. Kmrn nemu lg si decant nya, dan akhirnya memutuskan beli full size. Gk heran sih, jd laris dan viral.",206
RVW_01522,HMNS,Essence of the Sun,Darin,5,Lebih dari 1 tahun lalu,"setelah kelamaan mikir dan milih akhirnya i stabbed my arrow on her and i'm super satisfied! first of all ini wangi banget –sweet as vanilla, flowery like i smell the scent of rose here, a lil powdery as well! wanginya wanita cantik ini tuhh. terus bicara soal boxnya 1000/100 *chef's kiss* packagingnya juga aman banget. barang sampai ke aku tanpa scratch sedikitpun.",368
RVW_01523,HMNS,Essence of the Sun,Dewi,5,Lebih dari 1 tahun lalu,Beli parfum lokal rasa internasional. Boxnya aja cakep bener kayak box hape. Pas unboxing ga berhenti ngomong whoaaaa whoaaaa saking kagumnya. The scent is also beyond expectation. Soooo goooood~~ Keep up the good work. Semoga bisa terus membawa wangi Indonesia ke level internasional 👏,286
RVW_01524,HMNS,Essence of the Sun,Nurrakhmi,5,Lebih dari 1 tahun lalu,"Pelayanan penjual sangat bagus, kualitas produk nya mantap, pengemasan oke, pengiriman juga cepat, 2 jempol pokoknya.",117
RVW_01525,HMNS,Essence of the Sun,V***a,5,Lebih dari 1 tahun lalu,"wanginya lebih soft dibanding orgasm, cocok buat dipake daily, tapi tutupnya rada defect dikit",94
RVW_01526,HMNS,Essence of the Sun,Maylia,5,Lebih dari 1 tahun lalu,"Mantap banget , pengiriman cepat , barang sesuai , wanginya enak banget soft . Dulu beli gang orgasm terlalu strong. Cucok 🤍",124
RVW_01527,HMNS,Essence of the Sun,a***l,5,Lebih dari 1 tahun lalu,"harumm wanginya kalemm, packingnya kerenn, tutupnya tu ada magnet jadi pas kita mau tutup langsung nempel ke botolnya, overall suka",131
RVW_01528,HMNS,Essence of the Sun,N***g,5,Lebih dari 1 tahun lalu,"HMNS IS THE BEST 🥰🥰 MANTAB BANGET MULAI DARI PENGIRIMAN SAMPAI PRODUKNYA MANTAB 👍👍 BARANG NYA BERSEGEL GAK KALENG KALENG , ADA BERCODE NYA JUGA",143
RVW_01529,HMNS,Essence of the Sun,E***o,5,Lebih dari 1 tahun lalu,"Paket selamat, Pengiriman cepat & Istri suka.",45
RVW_01530,HMNS,Essence of the Sun,A***a,5,4 bulan lalu,"Wanginya enak banget huhu (bukan blind buy, udah pernah sniff). Dry downnya tu bisa kasih kesan creamy tapi ada hint woody rempahnya gitu, sebagai pecinta wangi rempah aku suka si, luv bgt! Dan ga nyangka dapet vial hyper series🫠🤧✨🫶🏻",233
RVW_01531,HMNS,Essence of the Sun,A***t,5,Lebih dari 1 tahun lalu,"kualitas bagus, packing rapih",29
RVW_01532,HMNS,Essence of the Sun,P***l,5,Lebih dari 1 tahun lalu,Fix ini parfum terperfect buat gue ... Suukaaa,46
RVW_01533,HMNS,Essence of the Sun,k***a,5,7 bulan lalu,"good product, suka banget sama wanginya😍",40
RVW_01534,HMNS,Essence of the Sun,Angga,5,6 bulan lalu,"definisi wangi yg sopan masuk hidung. manis lembut tapi aman dipake siang di outdoor. dapet bonus kalender 2026 jugaaa, terima kasih HMNS!",138
RVW_01535,HMNS,Essence of the Sun,Ikadek,5,Lebih dari 1 tahun lalu,HMNS the best! Eos the best!,28
RVW_01536,HMNS,Essence of the Sun,C***a,5,Lebih dari 1 tahun lalu,Wanginya enak cowok banget,26
RVW_01537,HMNS,Essence of the Sun,Lala,5,Lebih dari 1 tahun lalu,wangi aku suka udh lama make parfum ini loh,43
RVW_01538,HMNS,Essence of the Sun,Akbar,5,Lebih dari 1 tahun lalu,perfume favorite❤❤❤,19
RVW_01539,HMNS,Essence of the Sun,Tsany,5,Lebih dari 1 tahun lalu,"baunya enaaakk😍 seger,manis, dan ga enek",40
RVW_01540,HMNS,Essence of the Sun,S***c,5,4 bulan lalu,"Wangi banget, suka wanginyaa enak, manis. Awalnya nyengat lama kelamaan enak keluar aroma vanila. Dapet sample jugaa yg hyper series, thankyou HMNS 🫶🫶",150
RVW_01541,HMNS,Essence of the Sun,Aan,5,Lebih dari 1 tahun lalu,Cepat dan well packed,21
RVW_01542,HMNS,Essence of the Sun,T***a,5,7 bulan lalu,"Bener2 wangi parfum terenakkk, beli ini krna dari gereja ada bagi2 parfum gtu tpi yang 10ml, pas tau wanginya lgsung jatuh hati wkwk🤣 Ga expect dapet bnyk voucher sma calender cakep, makasihh HMNS🫶🏻🫶🏻",200
RVW_01543,HMNS,Essence of the Sun,abimanyu,5,9 bulan lalu,"baru nyoba yg aroma ini, moga cocok dan awet nempel di tubuh... Respon Ok, Kemasan aman, Produk mantap... n makasih bonus (topi item), gue syukaaaa... 😊🙏🙏",154
RVW_01544,HMNS,Essence of the Sun,Jamal,5,Lebih dari 1 tahun lalu,kereeeeeennnnnnnnnn,19
RVW_01545,HMNS,Essence of the Sun,u***i,5,11 bulan lalu,botol ke-3 🥰 secinta itu sama HMNS EOS sampe buluk banget karna dipakai terus.,78
RVW_01546,HMNS,Essence of the Sun,Gery,5,8 bulan lalu,"good wanginya enak, vanilla manis gitu as expected",50
RVW_01547,HMNS,Essence of the Sun,J***A,4,Lebih dari 1 tahun lalu,aku sebenarnya ga begitu suka baunya. pas pertama kali itu pink pepper nya kerasa. terus lama2 vanillanya kerasa banget. tapi parfum nya tahan lama banget si. dan wanginya kecium bgt dr jauh. efeknya soft warm gitu.,215
RVW_01548,HMNS,Essence of the Sun,G***r,5,9 bulan lalu,"Ceritanya gue abis beli minyak wangi hmns, biasa korban live tiktok jadi co, trus pas sampe ko dusnya ada 2, gue pikir ah paling dus kosong biar ga pecah kali ya, lah dpt topi. Ini emang kalo beli minyak wangi hmns dpt topi kah???? Gue baru pertama beli soalnya. Btw makasi topinya min",285
RVW_01549,HMNS,Essence of the Sun,mabrur,5,Lebih dari 1 tahun lalu,"parfum ini saya sangat suka sekali, harum, dan tahan lama. saking sukanya tidak mau aroma lain sudah beli yang kedua kali",121
RVW_01550,HMNS,Essence of the Sun,L***y,5,Lebih dari 1 tahun lalu,"Respon toko cepat, pelayanan baik dan maksimal. Senang berbelanja di toko ini, produknya sesuai dengan deskripsi dan cocok untuk wanita. Packing aman, terima kasih.",164
RVW_01551,HMNS,Essence of the Sun,A***a,5,Lebih dari 1 tahun lalu,"Smells soo sooo soooo good like i expected. Wanginya sweet vanilla tp tetep ada hint muskynya suka bangett, dipake olahraga juga masi nyamannn. Good job hmns🫶🏻🥰 dapet bonus jugaa, kayanya karena ga dapet tester jd dapet semacdm card holder i guess?",248
RVW_01552,HMNS,Essence of the Sun,L***i,5,Lebih dari 1 tahun lalu,"sebelumnya beli ukuran travel mini dan wanginya enak sekali, kena keringat jg tetap enak wanginya dan tahan lama. Akhirnya nemu parfum yg cocok jd beli ukuran besarnya deh. packingnya juga rapi dan eksklusif. ternyata produk lokal bisa sebagus ini.",248
RVW_01553,HMNS,Essence of the Sun,K***t,5,11 bulan lalu,enakkkkkk bgt wanginya gokil smell delicious wkkwkw,51
RVW_01554,HMNS,Essence of the Sun,S***i,5,Lebih dari 1 tahun lalu,"Wanginya soft, ga bikin pusing, packing aman, hmns terbaik👍🏻",60
RVW_01555,HMNS,Essence of the Sun,Tito,5,Lebih dari 1 tahun lalu,"wanginya enak soft nyegerin,kalem,ada bau Woody nya . unisex sepertinya",71
RVW_01556,HMNS,Essence of the Sun,bella,5,Lebih dari 1 tahun lalu,"aroma parfumnya soft & enak bgt🥺 untuk ketahanan belum tau bisa brp lama. tapi aku suka sm aromanya, bener2 sesuai ekspektasi. udah masuk wishlist dari 2 tahun lalu, akhirnya baru bisa checkout skrg haha. packing jg aman & barang diterima dlm kondisi baik👍 terima kasihh🫶",271
RVW_01557,HMNS,Essence of the Sun,Delvi,5,Lebih dari 1 tahun lalu,Akhirnya beli Full bottle. Istri saya suka aromanya 👍 Tidak terlalu manis dan dry downnya creamy.,97
RVW_01558,HMNS,Essence of the Sun,A***d,5,Lebih dari 1 tahun lalu,Thanks paket hmns yg ditunggu2nya udh dateng. Wanginya enak banget seger2 manis gitu. Dpt pouch juga karena beli pas 6.6 kmrn🫶🏻,127
RVW_01559,HMNS,Essence of the Sun,C***n,5,Lebih dari 1 tahun lalu,Umamiiiiiii…. Badabesttttt…..,29
